Label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
R,0.2432315051555633,0.6302922964096069,4.1479825085843913e-07,0.2705622017383575,0.5912340879440308,-0.031359102576971,0.2755356431007385,0.5232874155044556,-0.0394004695117473,0.2505492269992828,0.4700431823730469,-0.0436130240559577,0.227027028799057,0.4220052361488342,-0.0458860658109188,0.2871697247028351,0.4458027482032776,-0.0129375243559479,0.2746047377586365,0.3637453317642212,-0.0253355652093887,0.2630957067012787,0.3156132400035858,-0.0322555415332317,0.2525390684604645,0.2756187915802002,-0.0363532379269599,0.261602520942688,0.4492071270942688,-0.0068355114199221,0.267650157213211,0.3645267486572265,-0.02363882958889,0.2642472386360168,0.3154335618019104,-0.0338019840419292,0.2603631913661957,0.2717335820198059,-0.0369101949036121,0.2376254051923751,0.4709795713424682,-0.0051545435562729,0.2274461388587951,0.4309895038604736,-0.0389557592570781,0.2340689748525619,0.4864304363727569,-0.0477013289928436,0.2405925542116165,0.51496821641922,-0.0426533930003643,0.2146239429712295,0.506134033203125,-0.004846828058362,0.2046944499015808,0.4755167067050934,-0.0365062169730663,0.2159809917211532,0.5152842998504639,-0.041836678981781,0.2276270389556884,0.5397168397903442,-0.0378943234682083
R,0.2559192180633545,0.6459325551986694,4.264676931597933e-07,0.2822717130184173,0.6084378361701965,-0.0318742655217647,0.2856484651565552,0.5401570796966553,-0.0405915901064872,0.2606526911258697,0.4891111850738525,-0.0452193245291709,0.2370637953281402,0.4419670403003692,-0.0478068515658378,0.2954158186912536,0.4623359143733978,-0.0151722487062215,0.28299480676651,0.3825451731681824,-0.0280824434012174,0.2717459499835968,0.3353806138038635,-0.035263642668724,0.2616643607616424,0.2959683537483215,-0.039457581937313,0.2699925303459167,0.466999739408493,-0.0087697515264153,0.2751274406909942,0.3824304938316345,-0.0255715921521186,0.2720532417297363,0.3349014222621918,-0.0349268764257431,0.2686922550201416,0.2926461100578308,-0.037354938685894,0.2465068846940994,0.4896628558635711,-0.0066918614320456,0.2360681444406509,0.45045006275177,-0.0399940535426139,0.2438779324293136,0.5068486928939819,-0.0472210682928562,0.2507173717021942,0.5358200669288635,-0.0412218458950519,0.2249398678541183,0.525202214717865,-0.0061197183094918,0.2156267166137695,0.4961321055889129,-0.0372890718281269,0.2278750538825988,0.5355302095413208,-0.0415544807910919,0.239348217844963,0.5592424273490906,-0.0368145480751991
R,0.2561362087726593,0.6113216280937195,3.565507995517692e-07,0.28606978058815,0.5806827545166016,-0.0294640902429819,0.294889897108078,0.5035020112991333,-0.0369160994887352,0.2703574001789093,0.4401930868625641,-0.0408208481967449,0.246637538075447,0.3891036510467529,-0.04283232614398,0.3014113306999206,0.4181832373142242,-0.0153390672057867,0.2930709719657898,0.3347941637039184,-0.0275815576314926,0.2840173244476318,0.2810784876346588,-0.0349424555897712,0.27351975440979,0.2369663268327713,-0.0397500097751617,0.2744806408882141,0.4172385334968567,-0.0109261628240346,0.2830908000469208,0.3272371888160705,-0.0264535304158926,0.282133936882019,0.2770340740680694,-0.0348483361303806,0.2783502638339996,0.2347006052732467,-0.0371180213987827,0.2491203248500824,0.4393008351325989,-0.01036929897964,0.2379725873470306,0.3876032829284668,-0.0419307015836238,0.245345652103424,0.4439631998538971,-0.0478095114231109,0.2519895434379577,0.4778664112091064,-0.0415377579629421,0.2248688638210296,0.4772444665431976,-0.0113551905378699,0.2168647944927215,0.4398985207080841,-0.0414907559752464,0.2289274930953979,0.4801446795463562,-0.0450808778405189,0.2403824478387832,0.5076430439949036,-0.0402169302105903
R,0.2970756292343139,0.5971132516860962,4.248533116424369e-07,0.3295115530490875,0.561299204826355,-0.0291306320577859,0.3403828144073486,0.4790607690811157,-0.0362748205661773,0.3206850588321686,0.408804714679718,-0.0404193587601184,0.2952302694320678,0.3555039763450622,-0.0425357669591903,0.3456180989742279,0.3973567485809326,-0.0114333145320415,0.3430727422237396,0.3117341697216034,-0.023246182128787,0.3370092809200287,0.2516895532608032,-0.0313474535942077,0.3275144100189209,0.2011443078517913,-0.037049114704132,0.318960964679718,0.3920056819915771,-0.0073987203650176,0.3334470689296722,0.3018725514411926,-0.0232041049748659,0.3348875641822815,0.2467337101697921,-0.0321639142930507,0.3315184116363525,0.202189415693283,-0.0347379706799984,0.2920837998390198,0.4114922881126404,-0.0074427220970392,0.2824882864952087,0.3566388785839081,-0.0389053039252758,0.29004567861557,0.4115010797977447,-0.0449104905128479,0.2973863482475281,0.4492518901824951,-0.0386011265218257,0.2658966779708862,0.4461953043937683,-0.0093009872362017,0.2642682790756225,0.410481721162796,-0.0387650579214096,0.276794970035553,0.4495026469230652,-0.0426163561642169,0.2875637114048004,0.4785242080688476,-0.0381243452429771
R,0.348050057888031,0.7032301425933838,4.909244921691425e-07,0.3789423108100891,0.6792364120483398,-0.0296857561916112,0.3910896182060241,0.6034442186355591,-0.0417550466954708,0.3759571015834808,0.5359323620796204,-0.0501663163304328,0.3503634035587311,0.4861660897731781,-0.0572969503700733,0.3916413486003876,0.512635350227356,-0.0265128202736377,0.3857193887233734,0.4250161647796631,-0.0421639084815979,0.377885490655899,0.3696138858795166,-0.049917496740818,0.3700693845748901,0.3238873481750488,-0.0548204146325588,0.3668296635150909,0.5118732452392578,-0.0228429194539785,0.3779478073120117,0.4166648685932159,-0.041470780968666,0.3807866275310516,0.365085244178772,-0.0499411113560199,0.3809310793876648,0.3180752992630005,-0.052716489881277,0.341521680355072,0.5336171984672546,-0.0220502149313688,0.3331193923950195,0.4717559218406677,-0.0549345910549163,0.3395409882068634,0.524850606918335,-0.0595867894589901,0.3453402817249298,0.5613840222358704,-0.0538695007562637,0.3182417750358581,0.5741764307022095,-0.0226719509810209,0.3199162781238556,0.5495749115943909,-0.054717119783163,0.3366059362888336,0.5897454619407654,-0.0593734979629516,0.3494203686714172,0.6181471347808838,-0.0557906590402126
R,0.3344008326530456,0.5967367887496948,4.3770688762378995e-07,0.3691864609718323,0.5583658814430237,-0.0303994379937648,0.3835388720035553,0.4781260192394256,-0.0393093824386596,0.3703840374946594,0.402651697397232,-0.0458056591451168,0.3438071608543396,0.349271684885025,-0.0500123351812362,0.3858559727668762,0.3886718451976776,-0.0098581630736589,0.3851154744625091,0.3012152314186096,-0.0214475840330123,0.379285454750061,0.2409517019987106,-0.029285192489624,0.3707141578197479,0.1896431148052215,-0.0349015109241008,0.3607533276081085,0.3833037912845611,-0.005296972580254,0.3764075636863708,0.289685994386673,-0.020415661856532,0.3839224874973297,0.2350132465362548,-0.0289083365350961,0.3873669505119324,0.1889103651046753,-0.031774777919054,0.3329996466636657,0.4018010199069977,-0.0052449810318648,0.3301215171813965,0.3356101512908935,-0.0361744835972785,0.3362643718719482,0.3964912891387939,-0.0410434529185295,0.3412004113197326,0.4420370161533355,-0.0342651307582855,0.3065776228904724,0.4335482120513916,-0.0072392793372273,0.3100467622280121,0.3934287428855896,-0.0356401093304157,0.3217137157917022,0.4348247945308685,-0.0388691648840904,0.3302338123321533,0.468858540058136,-0.034396544098854
R,0.2833245396614074,0.5887819528579712,4.103174831016077e-07,0.3147364258766174,0.5551818013191223,-0.0266162790358066,0.3241691887378692,0.4730094671249389,-0.0331795178353786,0.3024589717388153,0.4051147103309631,-0.0369652956724166,0.2792816162109375,0.3531736135482788,-0.0391242429614067,0.3337830305099487,0.3926103711128235,-0.0133824693039059,0.3287831544876098,0.3070330023765564,-0.0261833481490612,0.3199390769004822,0.2476734966039657,-0.034438531845808,0.3082300424575805,0.1994935572147369,-0.0399422049522399,0.3056464493274688,0.3896308243274688,-0.0108685242012143,0.3196161687374115,0.2976610958576202,-0.0271535236388444,0.3203393220901489,0.2427089363336563,-0.0358857661485672,0.3171983361244201,0.1959123015403747,-0.038070872426033,0.2789499759674072,0.4104450345039367,-0.0118902223184704,0.2698887884616852,0.3566665351390838,-0.0431134924292564,0.2764354646205902,0.4107318222522735,-0.0477218255400657,0.2830774486064911,0.4459211230278015,-0.0404799319803714,0.2532626986503601,0.4492226243019104,-0.0144433798268437,0.2476472407579422,0.4082129597663879,-0.0434299856424331,0.2595337629318237,0.4460108280181885,-0.0452423319220542,0.271012932062149,0.4746575355529785,-0.039076168090105
R,0.2943052947521209,0.65665602684021,4.2433251223883417e-07,0.3203580677509308,0.6236746311187744,-0.0302931908518075,0.3242182731628418,0.5537570714950562,-0.040040336549282,0.301338791847229,0.4985346496105194,-0.0460646115243434,0.2789661586284637,0.4504999816417694,-0.0503560602664947,0.3328092396259308,0.4718468189239502,-0.0168465189635753,0.3203061819076538,0.3948903083801269,-0.0304917432367801,0.3073387145996094,0.3456140160560608,-0.038931556046009,0.2935865223407745,0.3061285018920898,-0.0446827635169029,0.3074290156364441,0.4751768112182617,-0.011844715103507,0.3150170743465423,0.3873192965984344,-0.0296069290488958,0.3139272928237915,0.3384793400764465,-0.0390190184116363,0.3107570707798004,0.2952209115028381,-0.0417022816836833,0.2839819192886352,0.4990838766098022,-0.010639158077538,0.2698016464710235,0.4421588480472564,-0.0436289422214031,0.2778937518596649,0.495170533657074,-0.0487901754677295,0.2871896028518677,0.5282673239707947,-0.0421311408281326,0.2628254294395447,0.5406845211982727,-0.0110276816412806,0.2550287544727325,0.5063360333442688,-0.0435883328318595,0.2688273191452026,0.5451123714447021,-0.0477877818048,0.2822687923908233,0.5709552764892578,-0.0430006757378578
R,0.306018978357315,0.6409468650817871,4.210737074572535e-07,0.3338792026042938,0.6178296804428101,-0.0358531102538108,0.3415217995643616,0.5534446239471436,-0.0479612685739994,0.3198795020580292,0.4976689219474792,-0.055423654615879,0.2978001832962036,0.4497095346450805,-0.0606959126889705,0.3563305735588074,0.4804990291595459,-0.0209505669772624,0.351112425327301,0.4032390713691711,-0.0367951355874538,0.3428989350795746,0.3513133525848388,-0.0467442236840724,0.3325756192207336,0.3092976212501526,-0.0528013221919536,0.3318569660186767,0.4811252355575561,-0.0148034943267703,0.343499094247818,0.4001954793930053,-0.0332673974335193,0.3453490138053894,0.3501695990562439,-0.0431087389588356,0.3439727127552032,0.3051058053970337,-0.0458974093198776,0.3076713979244232,0.4984931051731109,-0.0136318719014525,0.2990168631076813,0.4537419974803924,-0.0483844093978405,0.3015672564506531,0.508716344833374,-0.0561770945787429,0.3067840337753296,0.5395989418029785,-0.0506014078855514,0.2831189632415771,0.5273852348327637,-0.0145968981087207,0.2746556103229522,0.4939500987529754,-0.0464756041765213,0.2825469374656677,0.5335008502006531,-0.0514872372150421,0.293079137802124,0.5595787763595581,-0.0477646142244339
R,0.337136834859848,0.6141433715820312,3.4999411013814097e-07,0.3670134842395782,0.5883597731590271,-0.025381276383996,0.3819553256034851,0.515307605266571,-0.032841645181179,0.3682458996772766,0.4511517286300659,-0.0375257544219493,0.3453871309757232,0.4063902199268341,-0.0406487584114074,0.3867468535900116,0.4390037059783935,-0.015240404754877,0.3870666027069092,0.359123945236206,-0.0266942530870437,0.3833441138267517,0.3059577941894531,-0.0337265990674495,0.3778149485588074,0.2612600028514862,-0.0385132394731044,0.3635301291942596,0.4338492453098297,-0.0118329646065831,0.377164751291275,0.3520547151565552,-0.0260298978537321,0.3819456994533539,0.3048290014266968,-0.0334884375333786,0.3832516372203827,0.2642088234424591,-0.0358596853911876,0.339173674583435,0.4498774707317352,-0.0114274891093373,0.3336286246776581,0.395632803440094,-0.0389011465013027,0.3393172919750213,0.4489948749542236,-0.0420695804059505,0.3439806997776031,0.4864531457424164,-0.0354327075183391,0.3152332007884979,0.4807990491390228,-0.0125092891976237,0.3150797188282013,0.4449960887432098,-0.0382666774094104,0.3264437317848205,0.4811881184577942,-0.0400568358600139,0.335497111082077,0.5101175308227539,-0.0349681302905082
R,0.3350867927074432,0.5310356020927429,3.1991518767426896e-07,0.3706769347190857,0.4987086951732635,-0.0250939056277275,0.3857394754886627,0.4216418266296386,-0.0298519991338253,0.3715312778949737,0.3565984666347503,-0.0324148647487163,0.3468542397022247,0.3105572462081909,-0.0331783704459667,0.3875754177570343,0.3536896705627441,-0.0038059062790125,0.3874122500419616,0.2823737859725952,-0.0097887003794312,0.3820827603340149,0.2319792211055755,-0.0141448779031634,0.3748326897621155,0.1896514445543289,-0.0181599985808134,0.3645122647285461,0.3481851816177368,0.0005351179279386,0.3772234618663788,0.2730479538440704,-0.0080864373594522,0.3833051025867462,0.2291238009929657,-0.0131210638210177,0.3864168226718902,0.1931905299425125,-0.0152265559881925,0.3401839137077331,0.3630311787128448,0.0006326904986053,0.3396663665771484,0.3040712773799896,-0.0239459034055471,0.3454444706439972,0.3548719882965088,-0.0289145372807979,0.3492006957530975,0.3907977044582367,-0.0247085262089967,0.3160572052001953,0.3890076577663421,-0.0008838343201205,0.3198068141937256,0.3478375077247619,-0.0253509376198053,0.3302497565746307,0.381581962108612,-0.0299593266099691,0.3378936648368835,0.4089336395263672,-0.0282955970615148
R,0.3521337807178497,0.5851069688796997,3.665902283955802e-07,0.3851055800914764,0.5557777881622314,-0.02535842359066,0.4000371396541595,0.4820538163185119,-0.032406385987997,0.3891144692897796,0.4153935611248016,-0.037350870668888,0.3661372065544128,0.3675200641155243,-0.0405492782592773,0.4018005132675171,0.408934473991394,-0.0102442912757396,0.4028341174125671,0.334213525056839,-0.0188679192215204,0.3982658684253692,0.2822427451610565,-0.0239350330084562,0.3909777998924255,0.2394636869430542,-0.0277952086180448,0.3793198466300964,0.403165340423584,-0.0063659385778009,0.3950612545013428,0.3260311782360077,-0.0177499484270811,0.4024184048175812,0.2800717651844024,-0.0228800866752862,0.40562304854393,0.2409944236278534,-0.0242564231157302,0.3549480736255646,0.4174883961677551,-0.0061946003697812,0.3549787402153015,0.3602825403213501,-0.0316256545484066,0.3616312742233276,0.4124133288860321,-0.0345265455543994,0.3659029901027679,0.4503125548362732,-0.0283939540386199,0.3311771154403686,0.443958044052124,-0.007714529056102,0.3361630141735077,0.4054170548915863,-0.0319631733000278,0.3478540182113647,0.4396092891693115,-0.0345505662262439,0.3555968701839447,0.4688305258750915,-0.0308329500257968
