Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
A,0.13307854533195496,0.7449237108230591,-3.593055168948922e-07,0.17839539051055908,0.7082177996635437,-0.017032170668244362,0.21354517340660095,0.627710223197937,-0.021723616868257523,0.22590719163417816,0.5456426739692688,-0.025599027052521706,0.2161320298910141,0.48501694202423096,-0.02559608966112137,0.19026046991348267,0.5532889366149902,-0.0059534646570682526,0.1938822865486145,0.4926690459251404,-0.029924912378191948,0.1902778446674347,0.5629587173461914,-0.039683327078819275,0.18603524565696716,0.5955712795257568,-0.041743695735931396,0.15950050950050354,0.5521090626716614,-0.005377551075071096,0.16299761831760406,0.49676889181137085,-0.030535198748111725,0.1638905107975006,0.581328272819519,-0.03369472920894623,0.16151443123817444,0.6016889214515686,-0.029674718156456947,0.1286318153142929,0.5623454451560974,-0.008817004039883614,0.13100600242614746,0.5079451203346252,-0.03633399307727814,0.13676688075065613,0.5933621525764465,-0.0261012502014637,0.13586440682411194,0.6164596080780029,-0.011811777949333191,0.09587102383375168,0.578407347202301,-0.013273519463837147,0.10221586376428604,0.5394698977470398,-0.029284290969371796,0.11037740111351013,0.5968273282051086,-0.019329063594341278,0.11003021150827408,0.6160964965820312,-0.007265876978635788
A,0.16922441124916077,0.39890873432159424,-3.1913413067741203e-07,0.2168515920639038,0.372230589389801,-0.01689212955534458,0.2554187476634979,0.29818224906921387,-0.021142084151506424,0.2666926383972168,0.2176692932844162,-0.024624701589345932,0.25699737668037415,0.16001442074775696,-0.02457544021308422,0.23098666965961456,0.2182777374982834,-0.006702860351651907,0.23662574589252472,0.15676388144493103,-0.030103841796517372,0.2321164906024933,0.2239035815000534,-0.039165183901786804,0.2279871553182602,0.262850821018219,-0.040373142808675766,0.200778529047966,0.21219372749328613,-0.005808501970022917,0.2061389535665512,0.1541580855846405,-0.030807113274931908,0.20425760746002197,0.23866114020347595,-0.03412221372127533,0.2015009969472885,0.2703990638256073,-0.02992299199104309,0.17006367444992065,0.216086283326149,-0.008736220188438892,0.173598051071167,0.15996043384075165,-0.0368802472949028,0.1775614321231842,0.2447190135717392,-0.028653284534811974,0.17731338739395142,0.27970361709594727,-0.015096317045390606,0.13615626096725464,0.22665844857692719,-0.0125248022377491,0.14460895955562592,0.18194234371185303,-0.030903365463018417,0.15235015749931335,0.2391767054796219,-0.02335410751402378,0.15310022234916687,0.26949530839920044,-0.012288584373891354
A,0.22637848556041718,0.41242244839668274,-3.8431102211688994e-07,0.2715759873390198,0.42176222801208496,-0.01937897689640522,0.3208158612251282,0.3583969175815582,-0.021347081288695335,0.3433186709880829,0.27378934621810913,-0.020790433511137962,0.33841314911842346,0.21404027938842773,-0.015699712559580803,0.3120485544204712,0.27648764848709106,-0.007657431997358799,0.3162453770637512,0.213506817817688,-0.03069695457816124,0.3017054498195648,0.2749271094799042,-0.03917571157217026,0.29900801181793213,0.3084999620914459,-0.04024708643555641,0.28240275382995605,0.26146310567855835,-0.0037636158522218466,0.28653326630592346,0.20188681781291962,-0.029090868309140205,0.275297611951828,0.2816677987575531,-0.030871927738189697,0.2764260470867157,0.3093954622745514,-0.024989936500787735,0.25461912155151367,0.25193682312965393,-0.004257245920598507,0.25734856724739075,0.1950366050004959,-0.03386598080396652,0.24977156519889832,0.2795598804950714,-0.02580767497420311,0.25185489654541016,0.3133442997932434,-0.011857463046908379,0.22553732991218567,0.24520254135131836,-0.005795584060251713,0.22946685552597046,0.20668645203113556,-0.02631099335849285,0.2259417474269867,0.269356369972229,-0.02122509479522705,0.22821074724197388,0.2994759976863861,-0.011454119347035885
A,0.13228914141654968,0.49651631712913513,-3.167697855133156e-07,0.18387775123119354,0.44004401564598083,-0.015104844234883785,0.215406596660614,0.3561055064201355,-0.01988174207508564,0.22378194332122803,0.27811071276664734,-0.025640243664383888,0.21156997978687286,0.21580719947814941,-0.027385098859667778,0.17240110039710999,0.27642732858657837,0.0006429294007830322,0.1870545595884323,0.21837133169174194,-0.02481766976416111,0.1919388473033905,0.29409289360046387,-0.03541403263807297,0.18412744998931885,0.3294113278388977,-0.037512123584747314,0.14312073588371277,0.27754899859428406,-0.0014323382638394833,0.16112174093723297,0.2227092832326889,-0.030704598873853683,0.16761158406734467,0.31566303968429565,-0.03734586015343666,0.15673604607582092,0.34243151545524597,-0.03460263833403587,0.11194727569818497,0.28742676973342896,-0.007787859067320824,0.13004687428474426,0.2321285903453827,-0.04059701785445213,0.139555886387825,0.32485121488571167,-0.03297103941440582,0.1296575665473938,0.353974312543869,-0.018698059022426605,0.07545156031847,0.3058246672153473,-0.014721036888659,0.10043717175722122,0.26245826482772827,-0.034615591168403625,0.11213003098964691,0.32497432827949524,-0.02488316223025322,0.10340416431427002,0.35341960191726685,-0.011891651898622513
A,0.12768405675888062,0.6519160866737366,-3.1968912139745953e-07,0.17595259845256805,0.5749578475952148,-0.018202239647507668,0.20838919281959534,0.4723983108997345,-0.025271087884902954,0.21672505140304565,0.38798949122428894,-0.03211001306772232,0.20188669860363007,0.32468152046203613,-0.033497802913188934,0.1491563618183136,0.3823670446872711,-0.005035783629864454,0.17797665297985077,0.33746710419654846,-0.03212244063615799,0.1844196319580078,0.4224281311035156,-0.04467825964093208,0.1696394830942154,0.43835699558258057,-0.05015664920210838,0.11503134667873383,0.38955187797546387,-0.007579829078167677,0.14569832384586334,0.3530636131763458,-0.03587228059768677,0.1571251004934311,0.4517382085323334,-0.04266999661922455,0.1405583620071411,0.45361411571502686,-0.04284939914941788,0.0834188386797905,0.4099957346916199,-0.014525114558637142,0.11256734281778336,0.375093013048172,-0.04667002707719803,0.12670207023620605,0.47053518891334534,-0.03900105878710747,0.11041490733623505,0.4787096381187439,-0.027412159368395805,0.05030810832977295,0.439615935087204,-0.022462645545601845,0.0829022079706192,0.4135574996471405,-0.041463322937488556,0.0971544086933136,0.4744189977645874,-0.03159043565392494,0.08333399146795273,0.4907297194004059,-0.020043497905135155
A,0.218923419713974,0.5521494150161743,-3.9254589978554577e-07,0.26632484793663025,0.5767518281936646,-0.02273297868669033,0.3208649158477783,0.5306603312492371,-0.02809787169098854,0.35290318727493286,0.45695972442626953,-0.030855519697070122,0.3578851521015167,0.3940028250217438,-0.02870072051882744,0.32249119877815247,0.43853387236595154,-0.009930060245096684,0.33701592683792114,0.38102400302886963,-0.03749798238277435,0.31391507387161255,0.44358307123184204,-0.0479922890663147,0.3035137355327606,0.47394227981567383,-0.0498659685254097,0.2925393283367157,0.41282474994659424,-0.0066830008290708065,0.30735665559768677,0.36143213510513306,-0.03613445907831192,0.2846583127975464,0.4424210786819458,-0.03946523740887642,0.28095659613609314,0.4598308205604553,-0.03399788588285446,0.26200956106185913,0.3944256901741028,-0.008545123040676117,0.27462339401245117,0.3480864465236664,-0.04060133546590805,0.2567038834095001,0.4309022128582001,-0.031108271330595016,0.25477516651153564,0.4495793581008911,-0.01594206690788269,0.23003889620304108,0.3790483772754669,-0.011843409389257431,0.24078713357448578,0.3513121008872986,-0.03181338310241699,0.2307286560535431,0.4124146103858948,-0.024073118343949318,0.2288687825202942,0.42883676290512085,-0.01273009181022644
A,0.2079542875289917,0.6512587666511536,-3.9430500464732177e-07,0.25952208042144775,0.6573740839958191,-0.02211604081094265,0.30929920077323914,0.5961729884147644,-0.027386412024497986,0.33598485589027405,0.5132436752319336,-0.030304688960313797,0.33456867933273315,0.4470401704311371,-0.02842196263372898,0.2953537404537201,0.49947813153266907,-0.009811069816350937,0.3093610405921936,0.4391520023345947,-0.03402765840291977,0.29448214173316956,0.511271595954895,-0.04185881093144417,0.286062628030777,0.539216160774231,-0.04292226955294609,0.26392826437950134,0.48287540674209595,-0.00706287007778883,0.27937543392181396,0.4283451437950134,-0.03549361601471901,0.2660095989704132,0.5176727175712585,-0.03931305184960365,0.2594728469848633,0.5338608026504517,-0.03431551903486252,0.23142801225185394,0.4752233922481537,-0.008740742690861225,0.2439437359571457,0.4249180555343628,-0.039640702307224274,0.2360941767692566,0.5149737000465393,-0.030538037419319153,0.23150010406970978,0.5329402685165405,-0.016003446653485298,0.19642961025238037,0.47141164541244507,-0.011677483096718788,0.20819184184074402,0.44261786341667175,-0.03130827471613884,0.20799091458320618,0.506553590297699,-0.023741308599710464,0.20651966333389282,0.5217409133911133,-0.012655673548579216
A,0.20247745513916016,0.5483149290084839,-3.640344061750511e-07,0.2515850067138672,0.5416043996810913,-0.021273260936141014,0.29812294244766235,0.471679151058197,-0.024893295019865036,0.3193286955356598,0.386624813079834,-0.026188012212514877,0.3126462399959564,0.32256728410720825,-0.022512808442115784,0.2850857973098755,0.3848254680633545,-0.0053680636920034885,0.28966712951660156,0.31885093450546265,-0.03208255395293236,0.27776238322257996,0.38754552602767944,-0.0435938835144043,0.27434125542640686,0.4267999231815338,-0.04568928852677345,0.25248485803604126,0.37254634499549866,-0.0014459762023761868,0.2571876049041748,0.31053322553634644,-0.02971785143017769,0.24791976809501648,0.39780959486961365,-0.03393830731511116,0.24787381291389465,0.4296700954437256,-0.02879044972360134,0.22056837379932404,0.3668747842311859,-0.0025250164326280355,0.22344359755516052,0.30956190824508667,-0.033840905874967575,0.21933695673942566,0.3990592956542969,-0.02581046149134636,0.22180169820785522,0.434746652841568,-0.010923443362116814,0.18815040588378906,0.36624830961227417,-0.0049203550443053246,0.1932545006275177,0.32585811614990234,-0.025189382955431938,0.19343769550323486,0.3900565207004547,-0.018595658242702484,0.19632810354232788,0.41995203495025635,-0.007180406246334314
A,0.15435366332530975,0.6918038129806519,-3.9950492691787076e-07,0.2053670585155487,0.6465516090393066,-0.024081625044345856,0.2476443350315094,0.5538662672042847,-0.03187943249940872,0.26257312297821045,0.46214810013771057,-0.03743431717157364,0.2480160892009735,0.3973570764064789,-0.037083592265844345,0.2093035876750946,0.45675796270370483,-0.012662440538406372,0.2217111587524414,0.4041864573955536,-0.03845667093992233,0.22147029638290405,0.49219101667404175,-0.04864545539021492,0.2131628692150116,0.5077239871025085,-0.052659712731838226,0.17273108661174774,0.4593312740325928,-0.01103401742875576,0.18760810792446136,0.4148770570755005,-0.037600770592689514,0.1931886374950409,0.5138640999794006,-0.0406467579305172,0.18520087003707886,0.5110166072845459,-0.03823278471827507,0.13760313391685486,0.47248610854148865,-0.014246427454054356,0.15076670050621033,0.43058621883392334,-0.04430853947997093,0.16069433093070984,0.5231366753578186,-0.034669242799282074,0.15366972982883453,0.5248066186904907,-0.02227124758064747,0.10130901634693146,0.48927950859069824,-0.01902964897453785,0.11841267347335815,0.46160003542900085,-0.03615647926926613,0.12999534606933594,0.5221192836761475,-0.026105592027306557,0.12375089526176453,0.5319638848304749,-0.014999453909695148
A,0.17768757045269012,0.701276957988739,-3.23024181625442e-07,0.22871296107769012,0.6745165586471558,-0.024006642401218414,0.2746257185935974,0.5995739102363586,-0.03230537474155426,0.29555320739746094,0.510484516620636,-0.03819562867283821,0.2843290865421295,0.44507813453674316,-0.03836583346128464,0.25044941902160645,0.5061941146850586,-0.01116633415222168,0.2590198218822479,0.44868430495262146,-0.036336418241262436,0.2509723901748657,0.5281518697738647,-0.04455765336751938,0.24340684711933136,0.5491713881492615,-0.0460849292576313,0.2149728536605835,0.5005695223808289,-0.008214940316975117,0.22429239749908447,0.45192575454711914,-0.032956141978502274,0.22135783731937408,0.5496094822883606,-0.03314710035920143,0.21783949434757233,0.5464090704917908,-0.02788398414850235,0.1800595223903656,0.5048009157180786,-0.010263659991323948,0.18760251998901367,0.45698651671409607,-0.039141420274972916,0.1904364377260208,0.548967719078064,-0.02719680592417717,0.18749551475048065,0.553717851638794,-0.012560335919260979,0.14318358898162842,0.5110191702842712,-0.01388876885175705,0.1530819684267044,0.48346173763275146,-0.03101472184062004,0.16062578558921814,0.544648289680481,-0.02075137011706829,0.1589677631855011,0.5533727407455444,-0.008820616640150547
A,0.24038207530975342,0.4815874397754669,-3.708319127326831e-07,0.2851153612136841,0.4824276268482208,-0.021574510261416435,0.3346520662307739,0.4236511290073395,-0.02614106610417366,0.36068663001060486,0.34489524364471436,-0.028428230434656143,0.35710740089416504,0.2811181843280792,-0.025720659643411636,0.3296184837818146,0.34108105301856995,-0.006818191148340702,0.33476707339286804,0.27803483605384827,-0.033166006207466125,0.3180398941040039,0.3402427136898041,-0.044426530599594116,0.3143710196018219,0.37444522976875305,-0.04657609760761261,0.2999100387096405,0.3241782486438751,-0.0026486883871257305,0.3051365613937378,0.2666146159172058,-0.030231190845370293,0.2908608615398407,0.3470441997051239,-0.033156633377075195,0.2917426526546478,0.3741845190525055,-0.027471736073493958,0.27115461230278015,0.31303346157073975,-0.0035242876037955284,0.27460792660713196,0.257833331823349,-0.033920757472515106,0.26518020033836365,0.3414509892463684,-0.025376051664352417,0.2672623097896576,0.37514728307724,-0.010691234841942787,0.24145323038101196,0.30483466386795044,-0.0058644539676606655,0.24639073014259338,0.26818138360977173,-0.025402763858437538,0.2419736087322235,0.3295380473136902,-0.019053326919674873,0.24388079345226288,0.35973745584487915,-0.008167765103280544
A,0.24262669682502747,0.5084114670753479,-3.3879049965435115e-07,0.2983713448047638,0.4812588095664978,-0.015108768828213215,0.34466978907585144,0.410128653049469,-0.01841040328145027,0.3647319972515106,0.33301958441734314,-0.021769316866993904,0.3634354770183563,0.2667102515697479,-0.021018745377659798,0.32071736454963684,0.3222903609275818,-0.0039841122925281525,0.3382364809513092,0.2581363320350647,-0.02667618915438652,0.33026358485221863,0.33112382888793945,-0.033584900200366974,0.31813502311706543,0.37042179703712463,-0.03293359652161598,0.29109179973602295,0.3102980852127075,-0.004979198332875967,0.30956268310546875,0.24958160519599915,-0.03135846182703972,0.30194735527038574,0.34197208285331726,-0.03529955446720123,0.290984183549881,0.3731514811515808,-0.03069073148071766,0.25848883390426636,0.30872273445129395,-0.009622663259506226,0.2764814496040344,0.2490125149488449,-0.03882000967860222,0.27348122000694275,0.3423331081867218,-0.02952103316783905,0.2643064558506012,0.3749309182167053,-0.014680803753435612,0.22051915526390076,0.31401798129081726,-0.014914967119693756,0.24333250522613525,0.270041286945343,-0.03319095820188522,0.2464732974767685,0.3327183127403259,-0.023539751768112183,0.2388785481452942,0.3600180745124817,-0.010819749906659126
A,0.2639901638031006,0.5151283144950867,-3.079331065691804e-07,0.3202355206012726,0.4909776449203491,-0.015617948025465012,0.3642304837703705,0.4225143492221832,-0.018410759046673775,0.38253337144851685,0.3468226194381714,-0.02123417519032955,0.38278937339782715,0.28146812319755554,-0.020135225728154182,0.34137222170829773,0.3365539014339447,0.0012708777794614434,0.35990339517593384,0.27743300795555115,-0.021550839766860008,0.35011982917785645,0.3482185900211334,-0.030221503227949142,0.33746299147605896,0.38482803106307983,-0.030678728595376015,0.3129672706127167,0.3236490786075592,0.0013769450597465038,0.3315686583518982,0.2663624584674835,-0.02490748092532158,0.32146209478378296,0.35546252131462097,-0.03052029199898243,0.30999016761779785,0.3840651512145996,-0.02669348567724228,0.2812249958515167,0.32016056776046753,-0.0026504667475819588,0.2995871901512146,0.26499488949775696,-0.03176628798246384,0.294486939907074,0.3561854660511017,-0.024056963622570038,0.2852226197719574,0.3864747881889343,-0.009811782278120518,0.24432167410850525,0.32251521944999695,-0.007334613706916571,0.2667075991630554,0.28099751472473145,-0.025310546159744263,0.2683408856391907,0.343584805727005,-0.016434380784630775,0.2612810730934143,0.36989787220954895,-0.003981089685112238
